place_id,name,phone,website_url,reservation_url
ChIJuTU_NCGpQjQR5uMkGre2UGE,家佳珍台越早午餐（萬大店）Quán ăn Việt Nam,02 2302 0677,,
ChIJDyWkHfapQjQRrmFV4rkp_Xo,家味小食館,02 2383 2159,,
ChIJ8yP_QoKpQjQRg2nYx1ZNIpI,家家客家菜館,02 2393 3130,https://www.facebook.com/gagahakka/,
ChIJ830GGuurQjQR7mLKUI8hJ4E,家庭快炒(原南京快炒),02 2897 1228,,
ChIJvcFODQCrQjQRbRWTClHzfvo,家庭私廚,0926 743 848,,
ChIJNc0LPgutQjQRrSvB7evg2BE,島語 台北漢來店,02 2788 1568,https://www.hilai-foods.com/brand-content/41,
ChIJr5ZNfo-pQjQR7FfHlssLPqY,師廬伙食團(師大崇德社),02 2363 6434,,
ChIJr_6qg_SrQjQRWfXMIFi6_iU,捌零年代早餐控,02 2758 6321,https://www.facebook.com/%E6%8D%8C%E9%9B%B6%E5%B9%B4%E4%BB%A3%E6%97%A9%E9%A4%90%E6%8E%A7-440536263157476/,
ChIJwZpX2-arQjQRucgFA5icKqA,旅人日誌咖啡-信義店,02 2720 6658,https://www.facebook.com/%E6%97%85%E4%BA%BA%E6%97%A5%E8%AA%8C%E5%92%96%E5%95%A1-%E4%BF%A1%E7%BE%A9%E5%BA%97-711677309041156/,
ChIJSTeNb9CrQjQRtBdDaFmPqRI,旅人咖啡,02 8772 0228,https://www.facebook.com/backpackers.cafe,
ChIJpYbj68uvQjQRZLG0BiLciQ4,時刻饗聚MF,02 2833 0003,,
ChIJiU_ciEyrQjQRtt_BLln5Cdo,時時香 南港車站店,02 2782 2589,https://ricebar.com.tw/,
ChIJ2_5-3sKpQjQR5n5Zz9aZW8o,時線咖啡店,02 2308 1078,http://www.tlck.webnode.tw/,
ChIJcTzuDJqpQjQRNXZGU1vYgnA,晉江茶堂,02 8369 1785,,
ChIJ87xRAC6rQjQRAxaD_4Otr3M,校園活力早午餐,02 2230 6329,http://store.dudooeat.com/redirect?type=order&id=6604e79ac17d494c8650ad22f27bf286,
ChIJm55L88arQjQRBcIEuwL0fCc,格里歐's三明治Grilled Sendwish,02 2778 0662,https://www.facebook.com/grilledsendwish,
ChIJt-3CuAaqQjQRd3Wlu02XqPo,泰珍寶,02 2935 9015,https://www.facebook.com/%E6%B3%B0%E7%8F%8D%E5%AF%B6%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86-988605801198983/,
ChIJe_etemGrQjQRY1pzHrksaZ0,泰美利,0912 209 312,,
ChIJsQ90xYWrQjQRJJDWGPfOH6U,泰迪農園咖哩 復興店,02 8772 6099,https://www.mulino.tw/tw/brand/teddyfarm,
ChIJPbbLlLurQjQReNJaofMjXFE,泰集 微風信義店,02 2722 8618,https://inline.app/booking/-Nxqty3HndSlfhKyeasG:inline-live-3/-NxqtyIQ44dabaDwYuEJ,
ChIJnTkg-8yrQjQR9_mNRfYyySk,浮誇海鮮丼飯專門店,02 2722 2666,https://www.facebook.com/SuperDeluxeChiRaShi/,
ChIJq6lxyBCpQjQRi9hvghO2pwk,海和宜食坊,0984 080 519,,
ChIJcXuBAfarQjQRgsHCE1nmWj0,海派私房菜 八德店,02 2731 9988,https://lin.ee/nfxdTF2,
ChIJByHxFGmpQjQRwfIvf8y292g,海倫鮮土司,0930 612 789,https://www.facebook.com/aluenbaker,
ChIJ_____wyvQjQRpaVH3_xFs8I,海絲迪亞早午餐,0910 930 326,https://www.facebook.com/HesTiaChuFang?mibextid=ZbWKwL,
ChIJcwGG9GOpQjQRZ7qJ08UaTm4,烤肉公園新燒烤餐酒館圓山花博店 Meating@Park 早午餐 甜點 下午茶 小酌聚餐 包場外帶外送 Taiwan Taste BBQ Bistro Restaurants 台湾ビストロ 대만식 비스트로,0966 258 720,https://www.facebook.com/profile.php?id=61550799364301,
ChIJCT218nupQjQRlGOCsswKe9E,特有種商行電影咖啡館 Realguts cafe,02 2341 1785,https://www.facebook.com/RealgutsCafe.Taipei,
ChIJX2Z7UOGrQjQRBgLon4s0m-A,特別早午餐店,02 2501 8702,,
ChIJd-IJ2lupQjQRjPvCsfu0MDI,珠麗月比薩屋,02 2595 8586,,
ChIJwQvTceOpQjQRhxBKSCWjU6A,真珠-台灣佳味 京站店,02 2552 6898,http://www.jinzhu.com.tw/,
ChIJBeLlLLeuQjQRTCByYfH5R6g,秘食咖啡-士林店,02 2883 5250,https://miss-cafe.com/TITg9,
ChIJM3P2ruCpQjQREtSGnl9tftI,秘徑小食光,02 3365 1995,https://www.facebook.com/%E7%A7%98%E5%BE%91%E5%B0%8F%E9%A3%9F%E5%85%89-2900973299945328/?modal=admin_todo_tour,
ChIJ6SD9j1OpQjQR9PEGhor-D9c,茱莉金牛排餐酒館,02 2368 0986,https://www.facebook.com/LE-SAGE-%E8%8C%B1%E8%8E%89%E9%87%91%E7%89%9B%E6%8E%92%E9%A4%90%E9%A4%A8-113875963688652,
ChIJv16VFF6sQjQRLJu9Vbmdlrw,茶屋 內湖店,02 7747 2978,http://tsutaya.com.tw/wired/Menu_CHAYA.php,
ChIJVypfiJ6rQjQRlG2QBQmbMnE,茶壺蝦,02 2765 1031,https://www.facebook.com/pages/category/Bar---Grill/%E8%8C%B6%E5%A3%BA%E8%9D%A6%E4%B8%B2%E7%87%92%E7%86%B1%E7%82%92-614296111991355/,
ChIJY3i29NypQjQRMWie_rFJrAw,草根早午餐 TOUCH WOOD,02 2368 6060,https://www.facebook.com/touchwood0527/,
ChIJJft9PLapQjQRCCVH72BcpsQ,草莓亭炒飯麵 鍋燒麵 小火鍋 蛋包飯 義大利麵,0965 336 660,,
ChIJe52_KFmpQjQR-4_5Sov1CxM,酒膳,02 2515 2821,https://www.facebook.com/pages/%E9%85%92%E8%86%B3/197147116965535,
ChIJ_VhAK9GpQjQRgkQFRTEdgDE,馬友友印度快餐店 Dhaba by MIK,0921 004 175,https://www.indianfoodtaiwan.com/,
ChIJg7t8FAutQjQRazEswhlCqTE,馬友友印度廚房內湖店,02 8792 1292,https://www.facebook.com/%E5%85%A7%E6%B9%96%E9%A6%AC%E5%8F%8B%E5%8F%8B%E5%8D%B0%E5%BA%A6%E9%A4%90%E5%BB%B3-Mayur-Indian-Kitchen-101928942623383/,
ChIJjdG_wRuvQjQR5Yz3qI5MtFw,馬可的地中海料理教室&馬可私廚,,https://line.me/R/ti/p/@075qgovt,
ChIJr4g2UO2uQjQRUgP5aDo8NiM,馬各 早餐 午餐 飲品 美食 餐廳 Restaurants,02 2820 9093,https://mage-breakfast.weebly.com/,
ChIJc1XPj76rQjQRZvGXOQPchqA,馬克與鐵鍋-小巨蛋店,02 2719 3319,https://liff.line.me/1645278921-kWRPP32q/?accountId=745gwatx,
ChIJecUBgterQjQRTxEAqqoA6-U,高家涼麵,02 2771 4679,https://www.facebook.com/GaoJiaLiangMian/,
ChIJeVODq7GvQjQRgmGoszsMioU,偷食兔 (原晨與食),0968 202 826,https://instagram.com/toastii_morning,
ChIJHUTpSPyrQjQRmW7FqwLszd4,叄石咖啡,,https://www.facebook.com/ThreeStonecafe,
ChIJEfselmGpQjQR7yaK-dqDBJ4,啡卡咖啡,02 2507 0633,https://www.fikafikacafe.com/,
ChIJkTIGMZepQjQRx2j4MkjgDUE,康爐,02 2381 6171,https://www.instagram.com/kangluky6808?igsh=cncza3NvNmZnbHZr&utm_source=qr,
ChIJYQhsO0CpQjQRG0boedJsYpw,得意漢堡簡餐,02 2552 9339,,
ChIJz2Nt86ypQjQR2Q53B_FEtOA,御珍軒,02 2558 0131,https://www.yuzhenxuan13.com/,
ChIJwZylKgOqQjQR1ONe3dVlxWs,御珍鮑,0983 676 575,https://www.facebook.com/ujb.restaurant/,
ChIJD30Yle_QDRQRggRrSoWdMlw,御壽司屋,02 2523 8895,,
ChIJmURK7l2rQjQR2T4AgotOy6s,敘日 全日餐廳-台北六福萬怡酒店,02 6615 6526,http://restaurants.courtyardtaipei.com.tw/sunrise/zh_TW,
ChIJu8ID9XOpQjQR85CE0md5Je4,晧克 西門紅樓店,0903 410 956,https://www.facebook.com/%E6%B5%A9%E5%85%8B%E5%81%A5%E8%BA%AB%E6%97%A9%E9%A4%90%E5%AE%B5%E5%A4%9C-377990699520806,
ChIJdRIngx2qQjQRGasnCOK3gh4,晨食早餐,02 2930 3530,https://www.facebook.com/morningeat,
ChIJj-s2p6arQjQRHqs_haitRUg,晨間美味,02 2726 3386,,
ChIJsf-yqnqrQjQRIyEp5YcPOfk,晨間廚房 文山景美店,02 2934 6263,https://www.mk2000.com.tw/,
ChIJc9pPyL-rQjQRW7zdHUpM5mg,晨間廚房早午餐信義莊敬店,02 2758 5883,https://www.mk2000.com.tw/,
ChIJ4dxcbACrQjQR4-lpNc0dsyo,晨蒔早午餐,0972 719 338,,
ChIJ15hDyfirQjQRZwSjeRbhiyc,涮乃葉 忠孝明曜店,02 2711 7229,https://syabuyo.com.tw/,
ChIJoaP21WOpQjQRujwXUxC4FME,淘憩時光親子餐廳・義大利麵・手作燉飯・現烤鬆餅,02 2507 1065,https://www.facebook.com/cozytaipei/,
ChIJ6W_qRqypQjQRZuOTMEFl0mM,清晨吐絲,02 2100 2378,,
ChIJj0YqfmypQjQRTVDvYpKciog,甜椒義麵屋,02 2556 9587,,
ChIJq6qqqrOuQjQRGGwRH9rZtlU,第二好吃私房菜,02 2564 3869,https://www.facebook.com/numbertwofood/,
ChIJ1WUPDWatQjQRRiMWuoZaHT8,荳內早食,02 2797 6806,https://lin.ee/m90OGFl,
ChIJgYYQ1m2pQjQRC3kF1MNEAdM,荷蘭小鬆餅長安本店,02 2552 3252,https://www.instagram.com/poffertjescafe_taiwan?igsh=cno1bmVlZGN4bm5s&utm_source=qr,
ChIJ-wUCBWypQjQRIaIsMTPpavY,荷蘭小鬆餅南西中山店,02 2552 7796,https://www.instagram.com/poffertjescafe_taiwan?igsh=cno1bmVlZGN4bm5s&utm_source=qr,
ChIJiS1A5bSrQjQRpOLKXFAJ5oA,莊記泡沬紅茶,02 2720 6440,https://www.facebook.com/Chuanggi303/,
ChIJu0e7w4KvQjQRq4xvG6v0RSQ,莫克漢堡（致遠店）Moke'sburger 石牌手拍牛肉美式漢堡,02 2822 2622,https://www.facebook.com/%E8%8E%AB%E5%85%8B%E6%BC%A2%E5%A0%A1%E5%8C%97%E6%8A%95%E8%87%B4%E9%81%A0%E5%BA%97-107715101842709/,
ChIJeZBg-LysQjQRUIFdxOEt6fU,覓旅咖啡豆坊 Miu Cafe mill,02 2634 1277,https://www.facebook.com/MiuCafeMill/timeline,
ChIJ1fo5o4CuQjQR7dwli9l2__0,豚之家豬排丼飯咖哩專賣店,02 2889 2270,https://www.facebook.com/ChitakaSL/,
ChIJWb03nierQjQRpejWhMmr8c4,野餐廚房 PIQUE NIQUE,02 2715 5995,https://www.instagram.com/pique.2015/,
ChIJT1w6Ay6qQjQRGGGPvH4mtwk,陶板屋 台北光復南店,02 2741 1600,https://www.tokiya.com.tw/,
ChIJsaCgs2GpQjQRtzFg7ZFwbnk,陶板屋 台北南京東店,02 2504 1711,https://www.tokiya.com.tw/,
ChIJd2lnDKCpQjQReTq7BQlF8Kc,陶板屋 台北重慶南店,02 2382 6788,http://inline.app/,
ChIJb3wiSkWuQjQRYj2ArhtpNoU,陶板屋 新北投光明店,02 2894 0925,https://www.tokiya.com.tw/,
ChIJ_-065R-vQjQRoUqFIWnhKW0,雪花咖啡,0922 435 895,https://www.facebook.com/Living-cafe69-%E9%99%B8%E7%8E%96%E7%94%9F%E6%B4%BB%E5%92%96%E5%95%A1%E9%A4%A8-%E9%97%9C%E6%B8%A1%E5%92%96%E5%95%A1%E5%BB%B3-101982125153863,
ChIJ15iOqwuvQjQRkN4jrjvfVY4,鳥玩義兒 義式蔬食料理,02 2891 7029,https://www.facebook.com/NiaoWanYiR/?fref=ts,
ChIJ64OIuRurQjQRmUn-_uzcCX0,鹿境早午餐 Arrival Brunch & Cafe - 早午餐推薦,02 2717 0007,https://www.facebook.com/%E9%B9%BF%E5%A2%83%E6%97%A9%E5%8D%88%E9%A4%90-Arrival-Brunch-Cafe-258614234701994/,
ChIJu-Tf4WyvQjQR_mFKKQET9s8,麥町吐司工房,02 2858 6700,http://www.mt-toast.com.tw/,
ChIJ3VX5I0-pQjQR9kCJSkG4rhU,麥町吐司工房 台北中華店 鐵板煎烤早午餐,02 2308 8203,,
manual-mwd-dazhi-zhifu,麥味登 大直植福店,02 2532 6732,,
ChIJbVB3DWusQjQRtsaOf6MfptE,麥味登 內湖文湖店（環山路德明附近）,02 8751 6996,https://www.facebook.com/%E9%BA%A5%E5%91%B3%E7%99%BB%E7%B2%BE%E7%B7%BB%E6%97%A9%E5%8D%88%E9%A4%90-%E5%85%A7%E6%B9%96%E6%96%87%E6%B9%96%E5%BA%97-974850599202181/?ref=page_internal,
ChIJT0CZMOutQjQRjYwJPpi4ZS4,麥味登 內湖園區店,02 2627 5822,,
ChIJC0__ClOtQjQRheX_Z0DaFI4,麥味登 內湖BOSS店,02 2627 7311,https://www.facebook.com/profile.php?id=109188211274630,
ChIJh7ulTk6rQjQRXqLzL75Ha7M,麥味登 文山世新店,02 2935 0818,https://www.mwd.com.tw/index.php,
ChIJXYW8wqSrQjQR0WmYu0Gwta8,麥味登 文山饗食大亨店,02 2930 1098,https://www.mwd.com.tw/index.php,
ChIJoY_IYgCrQjQRioSMHY4uWcw,麥味登 世界明珠店,02 2782 5025,,
ChIJzf1Z-L-rQjQRJJ2JbvfGubs,麥味登 北市合江店,02 2506 2768,,
ChIJUVfPCa6rQjQRsw75lAuDeVo,麥味登 北市西松店,02 8509 5201,,
ChIJvZ0tp2CpQjQRD09jnSBV6x4,麥味登 北市國王二店,02 2531 2636,https://www.facebook.com/mwdking2/,
ChIJ2ed4QjmpQjQRo60SYQyX15s,麥味登 北市新生店,02 2391 9493,http://www.mwd.com.tw/index.php,
ChIJ2ee3aNyrQjQRLuQkOKl6iII,麥味登 南軟園區店,02 2783 3313,https://play.google.com/store/apps/details?id=com.mwd.memberapp,
ChIJ6y3VvqqrQjQRysukfD9Za44,麥味登北市八德金控店-中山平價早午餐,02 8772 2700,https://www.mwd.com.tw/index.php,
ChIJc-V6A6GrQjQR1m27bg5WKZg,麥味登cafe&brunch 北市忠孝店,02 2346 3923,http://www.mwd.com.tw/,
ChIJtZekn-2vQjQRDYBKtMBcfNo,麥麥Pasta,02 2888 2995,,
ChIJPQVttPGuQjQRUCAZG1JpEh4,麥當勞,02 2821 0533,https://www.mcdonalds.com/tw/zh-tw.html,
ChIJL-BJs3aqQjQRLgXRc-JrSIk,麥當勞-台北動物園三餐廳,02 8661 7111,https://www.mcdonalds.com/tw/zh-tw.html,
ChIJyxaRjvCtQjQRUvo5xvwyXWk,麻媽家(東湖店),02 6604 1798,https://lin.ee/HL7XFS1,
ChIJZSv_zxOpQjQRRSfyFuLBQl0,凱莉咖啡,02 2552 7076,https://www.facebook.com/kellycafekellycafe,
ChIJyWoJeMmpQjQRi6xQIJ11JzI,凱蒂窩KatieHouse,02 2598 0586,http://www.facebook.com/katiehouse0935934415,
ChIJ2Utf-w6vQjQRQ8mVOO7G0Mg,凱撒披薩 Caesar's pizza 北投店,02 2891 9019,https://instagram.com/caesar_pizza2023?igshid=ZGUzMzM3NWJiOQ==,
ChIJMVu1t6apQjQR9goIOcVeXgc,喜悅研磨咖啡,02 2381 5391,https://www.facebook.com/pages/%E5%96%9C%E6%82%85%E7%A0%94%E7%A3%A8%E5%92%96%E5%95%A1/106811762734119,
ChIJXVRz3LmrQjQRKegWh0b_Z1E,喜憨兒ENJOY 臺北餐廳,02 2720 5208,http://www.c-are-us.org.tw/,
ChIJ7ZE0TY6rQjQRiR01mYOYUG8,喬叔廚房 JOE’S Kitchen Taipei,02 2346 0028,https://www.facebook.com/JKTaipei/,
ChIJFQ8SCVSuQjQRrzHKmu_3xZg,喬園二店,02 2893 0405,https://chiaoyuan100.weebly.com/,
ChIJYcHQnuuvQjQRdiFiLqMaXnE,喬園六店,02 2892 2207,https://lin.ee/v4JDfzo,
ChIJe20-7lOuQjQRzfKxBZfB19E,喬園海鮮料理餐廳,02 2891 1249,https://chiaoyuan100.weebly.com/,
ChIJM7TkUo-pQjQRjgS-tZAS4mo,堤香義大利麵,02 2366 1385,https://www.facebook.com/TitianPasta/timeline,
ChIJ49jwO6OuQjQRgcoE7lXY6HY,堤諾義大利比薩 Tino's Pizza 士林中正店,02 2883 3398,http://www.tinospizza.com.tw/,
ChIJS-R5rb2rQjQReug97pzvbvc,堤諾義大利比薩 Tino's Pizza 台北民生店,02 2515 3488,https://www.tinospizza.com.tw/,
ChIJ5xQ-lbWrQjQRpzY6q-nj004,堤諾義大利比薩 Tino's Pizza 台北莊敬店,02 2758 9578,http://www.tinospizza.com.tw/,
ChIJUXFiE3ypQjQR9ljQT__0TZU,堤諾義大利比薩 Tino's Pizza 台北濟南店,02 2358 1708,http://www.tinospizza.com.tw/,
ChIJyS57aNGrQjQRhRLHxCfDLdU,婷婷咖啡簡餐,02 2754 7002,https://m.facebook.com/Ting2Cafe/,
ChIJYTRs14SpQjQRJDdLAaR3eeU,富錦樹咖啡 FUJIN TREE CAFE 中山店,02 2563 5225,https://www.fujintreeshop.com/,
ChIJv1KTkfKrQjQRc6i4XnPpsTY,富錦樹咖啡 FUJIN TREE CAFE 富錦店,02 2749 5225,https://www.facebook.com/fujintree353cafe/,
ChIJkShx5tOrQjQRODXXuXo8FnI,富馨園麵食館,02 2706 4558,https://www.facebook.com/%E5%AF%8C%E9%A6%A8%E5%9C%92%E9%BA%B5%E9%A3%9F%E9%A4%A8-160345124021176/,
ChIJAUXQ3cirQjQRWRFKdOpGOOk,就是義大利麵屋 ITS PASTA,02 2703 6989,http://facebook.com/people/Its%E5%B0%B1%E6%98%AF%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5/100063719003024/,
ChIJm4aDbVqpQjQRpsCZrk8C5WA,嵐迪義大利麵館,02 2365 1488,,
ChIJN1pOu82rQjQRa9l4gzGSjEQ,彭家園,02 2704 5152,https://drive.google.com/drive/folders/16BagS4iMuKsAZdcxdt87HFiSeuVU4guP,
ChIJryhpjFGrQjQRZgy0WI846oI,復古豪斯Retro House,02 2727 0330,https://www.facebook.com/profile.php?id=100092594626261,
ChIJjXjbqvqpQjQRe_vZGgCX438,復唧集時尚咖啡廳,0988 032 166,https://www.facebook.com/%E5%BE%A9%E5%94%A7%E9%9B%86-130474287866763/,
ChIJMayfDv8BaDQR9e9dCxGwiTw,復興早餐店 ~ since2003,0938 391 709,http://m.me/deliverbreakfast,
ChIJE9s48c6pQjQRyPHYSisn7_4,愜意 Pleasant Café,02 2874 9460,https://www.facebook.com/P.Spleasantcafe/,
ChIJbeUxL9KrQjQR5-ForQjUEIQ,斐得蔬食 VERDURE 松山店-松山健康蔬食,02 2547 5989,https://www.facebook.com/profile.php?id=61576705607066,
ChIJ-83o02CpQjQRIGwCuy_3VRU,普莉斯咖啡館 please CAFE,02 2568 1416,https://www.facebook.com/%E6%99%AE%E8%8E%89%E6%96%AF%E8%8C%B6%E9%A4%A8-Please-cafe-324688927559186/,
ChIJha6tBRWrQjQRN6BNI5PygTo,景美萬隆愛上愛莉早餐店,02 8931 0008,,
ChIJbebEdA6sQjQRaasm9Wu4mNI,晴山日本料理,02 7722 3393,http://www.grandmayfull.com/dining/HARUYAMA,
ChIJmwpiaz6pQjQRYyvkztdE-tA,晴天廚房,02 2396 8689,,
ChIJhZRGaI2rQjQRZvpe4QeIxq8,晴空巷珈琲,02 3765 2388,https://zh-tw.facebook.com/narikucafe,
ChIJnbAX7X-vQjQRcGSZHxpaCeo,朝九晚五早午餐,0925 006 020,https://instagram.com/9to5__brunch?r=nametag,
ChIJy_eZROGvQjQRVCS92xM-GDo,朝早來Day,0927 998 768,https://www.facebook.com/comeearly1208,
ChIJkTe9EtyrQjQRjDlvFKYndvI,朝食虎嚥,02 8732 1138,,
ChIJkXmB6HqpQjQRygUWxUU8K9o,朝晨商號 行天宮總店,02 2567 7955,https://www.facebook.com/%E6%9C%9D%E6%99%A8%E5%95%86%E8%99%9F-117078263545840/,
ChIJV_710NSrQjQRA6HzeyEA6fs,森小館,02 2763 2246,,
ChIJ38Z2RDCrQjQR5E2vtA5pIwk,森尼班克 早午餐,02 2577 7072,,
ChIJDWR1YoipQjQRwAHSl6cR5sA,森嶼 Morisland ⛰︎☼,02 2558 8851,https://www.facebook.com/share/1E4GKDUiEx/?mibextid=wwXIfr,
ChIJwZViteGpQjQRCQo51O1XaCA,植愛 Succulent Cafe & Food Lab,02 2311 6198,http://www.succulenttaipei.com/,
ChIJ72LnPACpQjQRqSEXHfjBLtg,毳食堂（週三公休）,02 2541 2501,https://www.instagram.com/threemao2024?igsh=MWlmYndiZG9lZ3MxdQ==,
ChIJCSZkC7utQjQRK_9ffo482Iw,游家牛排,0970 475 577,,
ChIJYzKdXeqrQjQRXga3f1NvrHI,湘民小館,02 2577 5886,,
ChIJvU8_KbmrQjQRW5_bCp7WaKs,湛盧咖啡 市府館,02 2763 9909,https://www.zhanlu.com.tw/storeinformation/,
ChIJ8R7p8mipQjQR4J3PHLfBw84,滋立Mizu料亭鍋物 - 中山 火鍋,02 2581 7776,https://inline.app/booking/-OTUv6nbANw3RSj-Lhlg:inline-live-3/-OTUv7Qk4S3-VhX_Ps3i,
ChIJDypQ2IuvQjQRq-eDcQ_5cBU,無名-中西式早點,02 2858 8124,,
ChIJlRLq_1KvQjQRmicDEWFo5ak,窗邊Cafe-天母店,02 2874 4607,https://www.facebook.com/%E7%AA%97%E9%82%8ACafe-101685131689316,
ChIJp8GEIdarQjQRi6KPoxJh3vA,粟米肉粒 (Sumirouli) 忠孝本店 Kitchen & Cafe,02 2721 8268,https://www.facebook.com/Sumirouli.ZH,
ChIJ3bz08_qvQjQRXVGylC9WPUA,粥大福-北投明德店,02 2823 7887,https://imenu.com.tw/JhouDaFu/JOUDAFUBeitou/menu,
ChIJ87f1t3CrQjQRG3fIJco7190,粨一桌食藝料理,02 2788 7565,,
ChIJo2peVeKrQjQRHa-2qDUQDZI,絕佳早午餐BRUNCH BOX,0906 527 195,https://www.facebook.com/Full-Burger-1264935383671515/,
ChIJ7y0tbACrQjQR5Fxqc3fhdZQ,舒晨元氣早午餐,02 2723 3396,,
ChIJp6pzjVauQjQR3wK3qFsVtCY,菊園日本料理,02 2895 9533,https://zh-tw.facebook.com/Kikuzono,
ChIJ0aVR2n6pQjQRJ3oqiho-A7E,菲立斯自助餐,02 2351 7787,,
ChIJ-YXcumGpQjQR8N25y9YO6cw,萊茵堡西餐,02 2506 0308,,
ChIJQ8uWB7qpQjQR2hLoWwIq_AY,萊億庭-韓食一號店,0911 625 517,,
ChIJfepvyousQjQRq2rFXvS-esU,象園咖啡內湖店,02 2792 6080,https://www.facebook.com/elephantgardencafe,
ChIJrdn6PAmpQjQRaclry9PagdY,貳拾陸巷 Somebody Cafe,02 2311 2371,https://www.facebook.com/SomebodyCafe26,
ChIJTwJKgoWpQjQReeg0Zb8cNts,貳樓師大店,02 2365 6222,,
ChIJzWjUJXCtQjQRpwqoZQmZZG0,賀甲小館,02 2570 0280,https://www.facebook.com/%E8%B3%80%E7%94%B2%E5%B0%8F%E9%A4%A8-%E4%BE%BF%E7%95%B6%E9%BA%B5%E9%A3%9F%E6%BB%B7%E5%91%B3-108857610888931/,
ChIJ_3izqXqrQjQR6F1ea3qYVRI,越玖玖美食館,02 2782 2699,,
ChIJxWmbSMyvQjQRoq46JvZE6RU,越鄉越式料理-石牌店Hong cam,02 2822 3514,,
ChIJecEDcryuQjQRlzgPktMs_40,越鄉越南美食館,02 2832 2568,,
ChIJByT-uV2rQjQROTvsDM0n_iw,鄉間小路粵式燒臘茶餐廳,02 2712 7797,https://www.facebook.com/%E9%84%89%E9%96%93%E5%B0%8F%E8%B7%AF-107000245414300/,
ChIJwRr3TWSrQjQRigAgEvCHNWM,開心早午餐 飯糰 （原昆陽街9號今點飯糰阿姨）,0909 900 923,,
ChIJ-wKaXQmrQjQRQb8Z4HatwGU,開飯川食堂 微風南山店,02 2345 1686,https://www.kaifun.com.tw/,
ChIJGYlbGRSpQjQR9B4D0XHOPQY,開嗑早午餐,02 2358 1225,http://www.facebook.com/MISSBURGER201411/,
ChIJ_9Fb2FipQjQR7nBu9dypyCk,閒人義麵屋,02 2517 8141,https://iding.app/59156f,
ChIJoS4QV4isQjQRv8pdqPI7V20,陽光68吐司工房,02 2657 9292,https://www.ubereats.com/tw/store/%E9%99%BD%E5%85%8968%E5%90%90%E5%8F%B8%E5%B7%A5%E5%9D%8A/bpsVMlDwT8yuie6jf__YeQ,
ChIJR-GbSXusQjQRGliZVJ6iaSE,陽光廚坊,02 2658 5559,https://www.facebook.com/%E9%99%BD%E5%85%89%E5%BB%9A%E5%9D%8A-507185155985053/,
ChIJy3PWcr2rQjQRKCD9nc_zRCo,雅咪早午餐,02 2764 7777,,
ChIJtVpEo1upQjQRb1_0kc7FT2c,集客人間茶館-民權店,02 2599 3178,https://www.facebook.com/gktea888/,
ChIJ12eM2ZWrQjQRDLcoyTxlV6I,集客人間茶館-東興店,02 2528 7718,https://www.facebook.com/gktea888/,
ChIJceHuUESpQjQRmDe1J9pgaH4,雲昭日式料理,02 2502 1461,http://fb.com/unshyo,
ChIJlxJ_aYWrQjQREGdqLotZiBo,飯丸屋-台北南港店,02 2782 5598,https://lin.ee/SRPkULt,
ChIJxULym_SuQjQRQ7nEiSrGRm8,傳承茶蝦飯 我家客家小館,02 2895 2219,,
ChIJn3IggpOrQjQRojO-xzfPM0I,傳統早點 - 蚵仔麵線 蘿蔔糕,02 2640 2531,,
ChIJqWJME3OpQjQRdOe9NBSVV34,奧蘿茉咖啡館(OROMO cafe)北車店自烘咖啡,02 2311 7070,https://www.facebook.com/oromocafe4/,
ChIJoZlomYarQjQRQ6dO-drU7eg,媽妳講親子餐廳 (MONEY JUMP),02 2792 1156,https://moneyjump.com.tw/,
ChIJDVF49WaqQjQRUj2c4bMNJgQ,媽咪廚房Mami's Kitchen～好吃泡菜團購中！,02 2239 2950,https://portaly.cc/mk22392950,
ChIJd0Ai4PupQjQRBBDSC6oR2uU,媽寶堡早午餐,0907 521 107,https://www.facebook.com/profile.php?id=100064267354723,
ChIJl92ABjKrQjQRUGV4VQcIRaQ,嵩 台北大安,02 8772 0358,https://www.zunhongtw.com/,
ChIJlW8c9NOrQjQRwXfEVs7MUt8,微笑路早餐咖啡館,02 2749 1219,,
ChIJEfswHB-nQjQREbb7azbvRdY,想奌 想點 手作咖啡 銘傳校園店,02 8791 7587,,
ChIJoahR0oepQjQRVNd3kPWJoGc,愛吃不吃早餐屋,02 2302 5447,,
ChIJq18eZoeuQjQRAFv_4NskjTw,愛幸福Love Happiness,02 2872 1234,https://m.facebook.com/Love.HappinessLightfood/,
ChIJmd8uVZ2pQjQR5iGV-SIgMro,愛欣早午餐,02 2341 4845,,
ChIJyxmxJjapQjQRkFmrxLXbyrk,搖滾披薩 中山店,02 2521 9990,http://www.pizzarock.com.tw/,
ChIJw-2FysGrQjQR_AXKzyHqtJ0,搖滾披薩 台北八德店,02 2577 7730,http://www.pizzarock.com.tw/,
ChIJNXGKfI-pQjQREYi3qrSEcM8,新天堂義大利廚房,02 2362 6641,https://www.facebook.com/Pasta-Paradiso-%E6%96%B0%E5%A4%A9%E5%A0%82%E7%BE%A9%E5%A4%A7%E5%88%A9%E5%BB%9A%E6%88%BF-200051286739003/,
ChIJtT-8VKOpQjQRRpmHnNwXNog,新東南海鮮餐廳 汀州店,02 2301 4239,http://www.taipei-seafood.com.tw/,
